Time,L29
08/09/2014 19:59,38.842
08/09/2014 21:29,39.091
08/09/2014 22:59,39.527
09/09/2014 00:29,40.026
09/09/2014 01:59,40.213
09/09/2014 03:29,40.026
09/09/2014 04:59,39.714
09/09/2014 06:29,39.34
09/09/2014 07:59,39.029
09/09/2014 09:29,39.091
09/09/2014 10:59,39.029
09/09/2014 12:29,39.091
09/09/2014 13:59,38.78
09/09/2014 15:29,38.717
09/09/2014 16:59,39.029
09/09/2014 18:29,38.78
09/09/2014 19:59,38.78
09/09/2014 21:29,39.216
09/09/2014 22:59,39.34
10/09/2014 00:29,39.777
10/09/2014 01:59,39.465
10/09/2014 03:29,38.593
10/09/2014 04:59,38.655
10/09/2014 06:29,38.406
10/09/2014 07:59,38.343
10/09/2014 09:29,38.156
10/09/2014 10:59,38.343
10/09/2014 12:29,38.219
10/09/2014 13:59,38.219
10/09/2014 15:29,38.281
10/09/2014 16:59,38.281
10/09/2014 18:29,38.094
10/09/2014 19:59,38.219
10/09/2014 21:29,37.533
10/09/2014 22:59,38.468
11/09/2014 00:29,38.655
11/09/2014 01:59,39.029
11/09/2014 03:29,39.029
11/09/2014 04:59,38.593
11/09/2014 06:29,38.842
11/09/2014 07:59,38.281
11/09/2014 09:29,38.219
11/09/2014 10:59,38.655
11/09/2014 12:29,38.343
11/09/2014 13:59,38.406
11/09/2014 15:29,38.343
11/09/2014 16:59,38.406
11/09/2014 18:29,38.032
11/09/2014 19:59,38.281
11/09/2014 21:29,39.091
11/09/2014 22:59,39.153
12/09/2014 00:29,39.091
12/09/2014 01:59,39.465
12/09/2014 03:29,39.278
12/09/2014 04:59,38.904
12/09/2014 06:29,38.655
12/09/2014 07:59,38.343
12/09/2014 09:29,38.593
12/09/2014 10:59,38.281
12/09/2014 12:29,38.281
12/09/2014 13:59,38.406
12/09/2014 15:29,38.281
12/09/2014 16:59,38.343
12/09/2014 18:29,38.219
12/09/2014 19:59,38.343
12/09/2014 21:29,38.53
12/09/2014 22:59,38.78
13/09/2014 00:29,38.655
13/09/2014 01:59,39.216
13/09/2014 03:29,39.527
13/09/2014 04:59,39.216
13/09/2014 06:29,38.967
13/09/2014 07:59,38.904
13/09/2014 09:29,39.029
13/09/2014 10:59,38.655
13/09/2014 12:29,38.967
13/09/2014 13:59,39.029
13/09/2014 15:29,38.904
13/09/2014 16:59,38.655
13/09/2014 18:29,38.717
13/09/2014 19:59,38.842
13/09/2014 21:29,39.216
13/09/2014 22:59,39.091
14/09/2014 00:29,39.714
14/09/2014 01:59,39.59
14/09/2014 03:29,39.465
14/09/2014 04:59,39.59
14/09/2014 06:29,39.34
14/09/2014 07:59,39.216
14/09/2014 09:29,39.153
14/09/2014 10:59,39.091
14/09/2014 12:29,38.967
14/09/2014 13:59,38.78
14/09/2014 15:29,38.78
14/09/2014 16:59,38.78
14/09/2014 18:29,38.904
14/09/2014 19:59,39.029
14/09/2014 21:29,39.029
14/09/2014 22:59,39.029
15/09/2014 00:29,39.091
15/09/2014 01:59,38.967
15/09/2014 03:29,39.216
15/09/2014 04:59,39.278
15/09/2014 06:29,39.091
15/09/2014 07:59,38.967
15/09/2014 09:29,38.967
15/09/2014 10:59,38.593
15/09/2014 12:29,38.655
15/09/2014 13:59,38.593
15/09/2014 15:29,38.717
15/09/2014 16:59,38.406
15/09/2014 18:29,38.343
15/09/2014 19:59,39.029
15/09/2014 21:29,39.527
15/09/2014 22:59,39.34
16/09/2014 00:29,39.216
16/09/2014 01:59,39.839
16/09/2014 03:29,40.213
16/09/2014 04:59,39.652
16/09/2014 06:29,39.153
16/09/2014 07:59,38.967
16/09/2014 09:29,39.216
16/09/2014 10:59,39.029
16/09/2014 12:29,38.904
16/09/2014 13:59,38.904
16/09/2014 15:29,38.717
16/09/2014 16:59,38.717
16/09/2014 18:29,38.904
16/09/2014 19:59,38.967
16/09/2014 21:29,39.527
16/09/2014 22:59,39.652
17/09/2014 00:29,40.026
17/09/2014 01:59,39.527
17/09/2014 03:29,39.714
17/09/2014 04:59,39.527
17/09/2014 06:29,39.216
17/09/2014 07:59,39.278
17/09/2014 09:29,38.967
17/09/2014 10:59,38.967
17/09/2014 12:29,38.78
17/09/2014 13:59,38.967
17/09/2014 15:29,38.842
17/09/2014 16:59,38.967
17/09/2014 18:29,38.904
17/09/2014 19:59,39.216
17/09/2014 21:29,39.527
17/09/2014 22:59,40.337
18/09/2014 00:29,39.964
18/09/2014 01:59,39.714
18/09/2014 03:29,39.714
18/09/2014 04:59,39.714
18/09/2014 06:29,39.34
18/09/2014 07:59,39.153
18/09/2014 09:29,38.904
18/09/2014 10:59,38.904
18/09/2014 12:29,38.904
18/09/2014 13:59,38.904
18/09/2014 15:29,39.029
18/09/2014 16:59,38.967
18/09/2014 18:29,38.904
18/09/2014 19:59,38.904
18/09/2014 21:29,39.465
18/09/2014 22:59,39.714
19/09/2014 00:29,39.777
19/09/2014 01:59,39.714
19/09/2014 03:29,39.901
19/09/2014 04:59,39.59
19/09/2014 06:29,39.652
19/09/2014 07:59,39.34
19/09/2014 09:29,39.403
19/09/2014 10:59,39.403
19/09/2014 12:29,39.278
19/09/2014 13:59,39.278
19/09/2014 15:29,39.527
19/09/2014 16:59,39.403
19/09/2014 18:29,39.091
19/09/2014 19:59,39.59
19/09/2014 21:29,40.15
19/09/2014 22:59,39.714
20/09/2014 00:29,39.777
20/09/2014 01:59,40.213
20/09/2014 03:29,39.777
20/09/2014 04:59,39.59
20/09/2014 06:29,39.714
20/09/2014 07:59,39.652
20/09/2014 09:29,39.59
20/09/2014 10:59,39.34
20/09/2014 12:29,39.153
20/09/2014 13:59,39.091
20/09/2014 15:29,39.216
20/09/2014 16:59,39.403
20/09/2014 18:29,38.967
20/09/2014 19:59,39.714
20/09/2014 21:29,39.777
20/09/2014 22:59,39.59
21/09/2014 00:29,39.403
21/09/2014 01:59,39.59
21/09/2014 03:29,39.527
21/09/2014 04:59,39.901
21/09/2014 06:29,39.527
21/09/2014 07:59,39.652
21/09/2014 09:29,39.465
21/09/2014 10:59,39.59
21/09/2014 12:29,39.153
21/09/2014 13:59,39.278
21/09/2014 15:29,38.967
21/09/2014 16:59,38.842
21/09/2014 18:29,38.967
21/09/2014 19:59,39.403
21/09/2014 21:29,39.59
21/09/2014 22:59,39.652
22/09/2014 00:29,39.34
22/09/2014 01:59,40.275
22/09/2014 03:29,40.587
22/09/2014 04:59,39.839
22/09/2014 06:29,39.59
22/09/2014 07:59,39.278
22/09/2014 09:29,39.465
22/09/2014 10:59,39.278
22/09/2014 12:29,39.091
22/09/2014 13:59,38.842
22/09/2014 15:29,38.78
22/09/2014 16:59,39.029
22/09/2014 18:29,39.091
22/09/2014 19:59,39.278
22/09/2014 21:29,39.403
22/09/2014 22:59,39.652
23/09/2014 00:29,39.652
23/09/2014 01:59,39.777
23/09/2014 03:29,39.652
23/09/2014 04:59,39.652
23/09/2014 06:29,39.403
23/09/2014 07:59,39.652
23/09/2014 09:29,39.029
23/09/2014 10:59,39.091
23/09/2014 12:29,39.34
23/09/2014 13:59,39.465
23/09/2014 15:29,39.216
23/09/2014 16:59,39.403
23/09/2014 18:29,38.967
23/09/2014 19:59,39.59
23/09/2014 21:29,39.901
23/09/2014 22:59,40.213
24/09/2014 00:29,40.587
24/09/2014 01:59,39.839
24/09/2014 03:29,40.524
24/09/2014 04:59,40.088
24/09/2014 06:29,39.153
24/09/2014 07:59,38.717
24/09/2014 09:29,38.842
24/09/2014 10:59,38.842
24/09/2014 12:29,38.967
24/09/2014 13:59,38.904
24/09/2014 15:29,38.655
24/09/2014 16:59,38.717
24/09/2014 18:29,38.904
24/09/2014 19:59,39.465
24/09/2014 21:29,39.901
24/09/2014 22:59,39.652
25/09/2014 00:29,39.714
25/09/2014 01:59,39.964
25/09/2014 03:29,39.964
25/09/2014 04:59,40.275
25/09/2014 06:29,39.59
25/09/2014 07:59,39.652
25/09/2014 09:29,39.403
25/09/2014 10:59,39.465
25/09/2014 12:29,39.34
25/09/2014 13:59,39.216
25/09/2014 15:29,39.216
25/09/2014 16:59,39.34
25/09/2014 18:29,39.403
25/09/2014 19:59,39.714
25/09/2014 21:29,39.59
25/09/2014 22:59,39.777
26/09/2014 00:29,40.213
26/09/2014 01:59,40.213
26/09/2014 03:29,40.587
26/09/2014 04:59,40.088
26/09/2014 06:29,39.839
26/09/2014 07:59,39.652
26/09/2014 09:29,39.34
26/09/2014 10:59,39.403
26/09/2014 12:29,39.278
26/09/2014 13:59,39.278
26/09/2014 15:29,39.091
26/09/2014 16:59,39.153
26/09/2014 18:29,38.967
26/09/2014 19:59,39.527
26/09/2014 21:29,39.59
26/09/2014 22:59,39.403
27/09/2014 00:29,39.777
27/09/2014 01:59,40.4
27/09/2014 03:29,39.59
27/09/2014 04:59,39.777
27/09/2014 06:29,39.278
27/09/2014 07:59,39.153
27/09/2014 09:29,39.091
27/09/2014 10:59,38.967
27/09/2014 12:29,39.091
27/09/2014 13:59,39.278
27/09/2014 15:29,39.153
27/09/2014 16:59,39.278
27/09/2014 18:29,39.091
27/09/2014 19:59,39.216
27/09/2014 21:29,39.403
27/09/2014 22:59,39.59
28/09/2014 00:29,39.714
28/09/2014 01:59,39.901
28/09/2014 03:29,39.839
28/09/2014 04:59,40.213
28/09/2014 06:29,39.527
28/09/2014 07:59,39.465
28/09/2014 09:29,39.278
28/09/2014 10:59,39.34
28/09/2014 12:29,39.403
28/09/2014 13:59,39.403
28/09/2014 15:29,39.403
28/09/2014 16:59,39.216
28/09/2014 18:29,38.967
28/09/2014 19:59,39.714
28/09/2014 21:29,39.527
28/09/2014 22:59,39.839
29/09/2014 00:29,39.59
29/09/2014 01:59,39.652
29/09/2014 03:29,39.777
29/09/2014 04:59,39.714
29/09/2014 06:29,39.59
29/09/2014 07:59,39.652
29/09/2014 09:29,39.527
29/09/2014 10:59,39.403
29/09/2014 12:29,39.34
29/09/2014 13:59,39.652
29/09/2014 15:29,39.091
29/09/2014 16:59,39.403
29/09/2014 18:29,39.403
29/09/2014 19:59,39.34
29/09/2014 21:29,39.777
29/09/2014 22:59,39.714
30/09/2014 00:29,39.777
30/09/2014 01:59,39.777
30/09/2014 03:29,40.4
30/09/2014 04:59,40.337
30/09/2014 06:29,39.714
30/09/2014 07:59,39.527
30/09/2014 09:29,39.527
30/09/2014 10:59,39.153
30/09/2014 12:29,39.34
30/09/2014 13:59,39.216
30/09/2014 15:29,39.091
30/09/2014 16:59,39.34
30/09/2014 18:29,39.34
30/09/2014 19:59,39.403
30/09/2014 21:29,39.652
30/09/2014 22:59,40.15
01/10/2014 00:29,39.278
01/10/2014 01:59,39.527
01/10/2014 03:29,39.403
01/10/2014 04:59,39.527
01/10/2014 06:29,39.527
01/10/2014 07:59,39.403
01/10/2014 09:29,39.34
01/10/2014 10:59,39.153
01/10/2014 12:29,39.403
01/10/2014 13:59,39.029
01/10/2014 15:29,39.216
01/10/2014 16:59,39.216
01/10/2014 18:29,39.091
01/10/2014 19:59,39.465
01/10/2014 21:29,39.714
01/10/2014 22:59,39.901
02/10/2014 00:29,39.777
02/10/2014 01:59,39.777
02/10/2014 03:29,40.026
02/10/2014 04:59,39.839
02/10/2014 06:29,39.403
02/10/2014 07:59,39.278
02/10/2014 09:29,39.403
02/10/2014 10:59,38.967
02/10/2014 12:29,38.967
02/10/2014 13:59,39.403
02/10/2014 15:29,38.967
02/10/2014 16:59,39.278
02/10/2014 18:29,39.153
02/10/2014 19:59,39.839
02/10/2014 21:29,39.403
02/10/2014 22:59,40.088
03/10/2014 00:29,39.839
03/10/2014 01:59,39.465
03/10/2014 03:29,40.15
03/10/2014 04:59,39.839
03/10/2014 06:29,39.278
03/10/2014 07:59,39.465
03/10/2014 09:29,39.403
03/10/2014 10:59,39.153
03/10/2014 12:29,39.465
03/10/2014 13:59,39.216
03/10/2014 15:29,39.091
03/10/2014 16:59,39.34
03/10/2014 18:29,39.278
03/10/2014 19:59,39.153
03/10/2014 21:29,39.527
03/10/2014 22:59,39.403
04/10/2014 00:29,39.34
04/10/2014 01:59,39.465
04/10/2014 03:29,39.34
04/10/2014 04:59,39.465
04/10/2014 06:29,39.34
04/10/2014 07:59,39.403
04/10/2014 09:29,39.278
04/10/2014 10:59,39.091
04/10/2014 12:29,39.527
04/10/2014 13:59,39.403
04/10/2014 15:29,39.527
04/10/2014 16:59,39.527
04/10/2014 18:29,39.34
04/10/2014 19:59,39.153
04/10/2014 21:29,39.403
04/10/2014 22:59,39.278
05/10/2014 00:29,39.59
05/10/2014 01:59,39.465
05/10/2014 03:29,39.59
05/10/2014 04:59,39.527
05/10/2014 06:29,39.216
05/10/2014 07:59,39.153
05/10/2014 09:29,39.34
05/10/2014 10:59,39.34
05/10/2014 12:29,39.216
05/10/2014 13:59,38.967
05/10/2014 15:29,39.153
05/10/2014 16:59,39.029
05/10/2014 18:29,39.091
05/10/2014 19:59,39.216
05/10/2014 21:29,39.153
05/10/2014 22:59,39.34
06/10/2014 00:29,39.216
06/10/2014 01:59,39.465
06/10/2014 03:29,39.465
06/10/2014 04:59,39.465
06/10/2014 06:29,39.403
06/10/2014 07:59,39.091
06/10/2014 09:29,39.153
06/10/2014 10:59,39.34
06/10/2014 12:29,39.34
06/10/2014 13:59,39.34
06/10/2014 15:29,39.153
06/10/2014 16:59,39.153
06/10/2014 18:29,39.59
06/10/2014 19:59,39.964
06/10/2014 21:29,39.901
06/10/2014 22:59,40.275
07/10/2014 00:29,40.088
07/10/2014 01:59,40.649
07/10/2014 03:29,40.524
07/10/2014 04:59,40.026
07/10/2014 06:29,40.026
07/10/2014 07:59,39.901
07/10/2014 09:29,39.839
07/10/2014 10:59,39.527
07/10/2014 12:29,39.652
07/10/2014 13:59,39.527
07/10/2014 15:29,39.839
07/10/2014 16:59,39.839
07/10/2014 18:29,39.652
07/10/2014 19:59,39.278
07/10/2014 21:29,39.901
07/10/2014 22:59,39.901
08/10/2014 00:29,40.4
08/10/2014 01:59,40.213
08/10/2014 03:29,40.213
08/10/2014 04:59,40.4
08/10/2014 06:29,39.777
08/10/2014 07:59,39.901
08/10/2014 09:29,39.59
08/10/2014 10:59,39.465
08/10/2014 12:29,39.153
08/10/2014 13:59,39.091
08/10/2014 15:29,39.403
08/10/2014 16:59,39.278
08/10/2014 18:29,39.403
08/10/2014 19:59,39.777
08/10/2014 21:29,40.026
08/10/2014 22:59,40.15
09/10/2014 00:29,40.15
09/10/2014 01:59,40.026
09/10/2014 03:29,40.337
09/10/2014 04:59,40.773
09/10/2014 06:29,40.088
09/10/2014 07:59,39.777
09/10/2014 09:29,39.652
09/10/2014 10:59,39.714
09/10/2014 12:29,39.777
09/10/2014 13:59,39.527
09/10/2014 15:29,39.652
09/10/2014 16:59,39.714
09/10/2014 18:29,39.153
09/10/2014 19:59,39.216
09/10/2014 21:29,39.091
09/10/2014 22:59,39.714
10/10/2014 00:29,40.275
10/10/2014 01:59,40.649
10/10/2014 03:29,41.21
10/10/2014 04:59,40.96
10/10/2014 06:29,40.649
10/10/2014 07:59,39.839
10/10/2014 09:29,39.839
10/10/2014 10:59,39.34
10/10/2014 12:29,39.216
10/10/2014 13:59,39.029
10/10/2014 15:29,39.091
10/10/2014 16:59,39.278
10/10/2014 18:29,38.842
10/10/2014 19:59,39.029
10/10/2014 21:29,39.091
10/10/2014 22:59,39.029
11/10/2014 00:29,39.029
11/10/2014 01:59,38.967
11/10/2014 03:29,39.839
11/10/2014 04:59,39.403
11/10/2014 06:29,39.278
11/10/2014 07:59,39.278
11/10/2014 09:29,39.34
11/10/2014 10:59,39.216
11/10/2014 12:29,39.34
11/10/2014 13:59,39.34
11/10/2014 15:29,39.403
11/10/2014 16:59,39.278
11/10/2014 18:29,39.029
11/10/2014 19:59,39.652
11/10/2014 21:29,39.652
11/10/2014 22:59,39.964
12/10/2014 00:29,39.964
12/10/2014 01:59,40.4
12/10/2014 03:29,39.777
12/10/2014 04:59,39.777
12/10/2014 06:29,39.714
12/10/2014 07:59,39.59
12/10/2014 09:29,39.59
12/10/2014 10:59,39.465
12/10/2014 12:29,39.278
12/10/2014 13:59,39.34
12/10/2014 15:29,39.527
12/10/2014 16:59,39.714
12/10/2014 18:29,39.029
12/10/2014 19:59,39.216
12/10/2014 21:29,39.527
12/10/2014 22:59,39.527
13/10/2014 00:29,39.714
13/10/2014 01:59,39.964
13/10/2014 03:29,40.337
13/10/2014 04:59,40.088
13/10/2014 06:29,39.59
13/10/2014 07:59,39.278
13/10/2014 09:29,39.465
13/10/2014 10:59,39.59
13/10/2014 12:29,39.278
13/10/2014 13:59,39.091
13/10/2014 15:29,39.403
13/10/2014 16:59,39.34
13/10/2014 18:29,39.091
13/10/2014 19:59,39.403
13/10/2014 21:29,39.777
13/10/2014 22:59,39.964
14/10/2014 00:29,40.213
14/10/2014 01:59,40.213
14/10/2014 03:29,40.711
14/10/2014 04:59,40.773
14/10/2014 06:29,39.59
14/10/2014 07:59,39.59
14/10/2014 09:29,39.403
14/10/2014 10:59,39.153
14/10/2014 12:29,39.091
14/10/2014 13:59,39.34
14/10/2014 15:29,39.153
14/10/2014 16:59,39.34
14/10/2014 18:29,39.34
14/10/2014 19:59,39.777
14/10/2014 21:29,39.777
14/10/2014 22:59,40.15
15/10/2014 00:29,40.275
15/10/2014 01:59,40.275
15/10/2014 03:29,40.587
15/10/2014 04:59,40.275
15/10/2014 06:29,39.59
15/10/2014 07:59,39.34
15/10/2014 09:29,39.403
15/10/2014 10:59,39.278
15/10/2014 12:29,39.527
15/10/2014 13:59,39.34
15/10/2014 15:29,39.465
15/10/2014 16:59,39.527
15/10/2014 18:29,39.091
15/10/2014 19:59,39.465
15/10/2014 21:29,39.59
15/10/2014 22:59,39.901
16/10/2014 00:29,40.088
16/10/2014 01:59,40.026
16/10/2014 03:29,40.275
16/10/2014 04:59,40.026
16/10/2014 06:29,39.777
16/10/2014 07:59,39.652
16/10/2014 09:29,39.527
16/10/2014 10:59,39.465
16/10/2014 12:29,39.465
16/10/2014 13:59,39.465
16/10/2014 15:29,39.465
16/10/2014 16:59,39.59
16/10/2014 18:29,39.652
16/10/2014 19:59,39.527
16/10/2014 21:29,40.088
16/10/2014 22:59,40.462
17/10/2014 00:29,40.462
17/10/2014 01:59,41.023
17/10/2014 03:29,40.96
17/10/2014 04:59,41.085
17/10/2014 06:29,40.462
17/10/2014 07:59,39.839
17/10/2014 09:29,39.59
17/10/2014 10:59,39.403
17/10/2014 12:29,39.59
17/10/2014 13:59,39.59
17/10/2014 15:29,39.839
17/10/2014 16:59,39.34
17/10/2014 18:29,39.34
17/10/2014 19:59,39.714
17/10/2014 21:29,39.901
17/10/2014 22:59,40.337
18/10/2014 00:29,40.15
18/10/2014 01:59,40.587
18/10/2014 03:29,40.773
18/10/2014 04:59,40.213
18/10/2014 06:29,40.088
18/10/2014 07:59,39.652
18/10/2014 09:29,39.527
18/10/2014 10:59,39.59
18/10/2014 12:29,39.777
18/10/2014 13:59,39.216
18/10/2014 15:29,39.59
18/10/2014 16:59,39.278
18/10/2014 18:29,39.527
18/10/2014 19:59,39.652
18/10/2014 21:29,39.777
18/10/2014 22:59,39.465
19/10/2014 00:29,39.59
19/10/2014 01:59,39.34
19/10/2014 03:29,39.714
19/10/2014 04:59,39.59
19/10/2014 06:29,39.465
19/10/2014 07:59,39.34
19/10/2014 09:29,39.278
19/10/2014 10:59,39.153
19/10/2014 12:29,39.465
19/10/2014 13:59,38.904
19/10/2014 15:29,39.278
19/10/2014 16:59,39.153
19/10/2014 18:29,39.091
19/10/2014 19:59,39.278
19/10/2014 21:29,39.216
19/10/2014 22:59,39.465
20/10/2014 00:29,39.777
20/10/2014 01:59,40.026
20/10/2014 03:29,39.964
20/10/2014 04:59,40.337
20/10/2014 06:29,39.652
20/10/2014 07:59,39.527
20/10/2014 09:29,39.652
20/10/2014 10:59,39.527
20/10/2014 12:29,39.34
20/10/2014 13:59,39.652
20/10/2014 15:29,39.465
20/10/2014 16:59,39.34
20/10/2014 18:29,39.029
20/10/2014 19:59,39.403
20/10/2014 21:29,39.839
20/10/2014 22:59,39.964
21/10/2014 00:29,40.026
21/10/2014 01:59,40.15
21/10/2014 03:29,40.337
21/10/2014 04:59,40.15
21/10/2014 06:29,39.652
21/10/2014 07:59,39.403
21/10/2014 09:29,39.153
21/10/2014 10:59,39.403
21/10/2014 12:29,39.216
21/10/2014 13:59,39.34
21/10/2014 15:29,39.34
21/10/2014 16:59,39.029
21/10/2014 18:29,39.029
21/10/2014 19:59,39.59
21/10/2014 21:29,40.213
21/10/2014 22:59,39.964
22/10/2014 00:29,40.15
22/10/2014 01:59,40.213
22/10/2014 03:29,40.587
22/10/2014 04:59,40.088
22/10/2014 06:29,39.839
22/10/2014 07:59,39.278
22/10/2014 09:29,39.527
22/10/2014 10:59,39.34
22/10/2014 12:29,39.59
22/10/2014 13:59,39.216
22/10/2014 15:29,39.153
22/10/2014 16:59,39.091
22/10/2014 18:29,39.465
22/10/2014 19:59,39.403
22/10/2014 21:29,39.278
22/10/2014 22:59,39.777
23/10/2014 00:29,40.275
23/10/2014 01:59,40.462
23/10/2014 03:29,40.649
23/10/2014 04:59,40.15
23/10/2014 06:29,39.964
23/10/2014 07:59,39.652
23/10/2014 09:29,39.59
23/10/2014 10:59,39.652
23/10/2014 12:29,39.34
23/10/2014 13:59,39.403
23/10/2014 15:29,39.652
23/10/2014 16:59,39.216
23/10/2014 18:29,39.278
23/10/2014 19:59,39.964
23/10/2014 21:29,40.4
23/10/2014 22:59,40.898
24/10/2014 00:29,40.649
24/10/2014 01:59,40.213
24/10/2014 03:29,40.088
24/10/2014 04:59,41.023
24/10/2014 06:29,39.777
24/10/2014 07:59,39.652
24/10/2014 09:29,39.59
24/10/2014 10:59,39.59
24/10/2014 12:29,39.465
24/10/2014 13:59,39.029
24/10/2014 15:29,39.527
24/10/2014 16:59,39.34
24/10/2014 18:29,39.59
24/10/2014 19:59,40.15
24/10/2014 21:29,40.711
24/10/2014 22:59,40.462
25/10/2014 00:29,40.587
25/10/2014 01:59,40.587
25/10/2014 03:29,40.462
25/10/2014 04:59,40.898
25/10/2014 06:29,40.337
25/10/2014 07:59,39.714
25/10/2014 09:29,39.777
25/10/2014 10:59,39.714
25/10/2014 12:29,39.652
25/10/2014 13:59,39.652
25/10/2014 15:29,39.527
25/10/2014 16:59,39.278
25/10/2014 18:29,39.216
25/10/2014 19:59,39.777
25/10/2014 21:29,40.4
25/10/2014 22:59,40.275
26/10/2014 00:29,40.337
26/10/2014 01:59,40.587
26/10/2014 03:29,40.462
26/10/2014 04:59,40.15
26/10/2014 06:29,40.088
26/10/2014 07:59,39.652
26/10/2014 09:29,39.652
26/10/2014 10:59,39.714
26/10/2014 12:29,39.527
26/10/2014 13:59,39.527
26/10/2014 15:29,39.652
26/10/2014 16:59,39.278
26/10/2014 18:29,39.403
26/10/2014 19:59,39.777
26/10/2014 21:29,40.15
26/10/2014 22:59,40.587
27/10/2014 00:29,40.462
27/10/2014 01:59,40.337
27/10/2014 03:29,40.337
27/10/2014 04:59,41.147
27/10/2014 06:29,40.337
27/10/2014 07:59,39.714
27/10/2014 09:29,39.901
27/10/2014 10:59,39.839
27/10/2014 12:29,39.527
27/10/2014 13:59,39.714
27/10/2014 15:29,39.465
27/10/2014 16:59,39.403
27/10/2014 18:29,39.403
27/10/2014 19:59,39.777
27/10/2014 21:29,40.213
27/10/2014 22:59,40.213
28/10/2014 00:29,40.337
28/10/2014 01:59,40.711
28/10/2014 03:29,41.085
28/10/2014 04:59,40.773
28/10/2014 06:29,40.773
28/10/2014 07:59,40.026
28/10/2014 09:29,39.964
28/10/2014 10:59,40.026
28/10/2014 12:29,39.839
28/10/2014 13:59,40.088
28/10/2014 15:29,40.026
28/10/2014 16:59,39.839
28/10/2014 18:29,40.462
28/10/2014 19:59,39.901
28/10/2014 21:29,40.524
28/10/2014 22:59,40.649
29/10/2014 00:29,40.649
29/10/2014 01:59,41.023
29/10/2014 03:29,41.334
29/10/2014 04:59,41.21
29/10/2014 06:29,41.272
29/10/2014 07:59,40.275
29/10/2014 09:29,40.462
29/10/2014 10:59,40.337
29/10/2014 12:29,40.275
29/10/2014 13:59,40.213
29/10/2014 15:29,40.15
29/10/2014 16:59,39.964
29/10/2014 18:29,40.026
29/10/2014 19:59,39.777
29/10/2014 21:29,40.213
29/10/2014 22:59,40.15
30/10/2014 00:29,40.711
30/10/2014 01:59,40.462
30/10/2014 03:29,39.278
30/10/2014 04:59,39.091
30/10/2014 06:29,39.029
30/10/2014 07:59,38.967
30/10/2014 09:29,39.029
30/10/2014 10:59,38.967
30/10/2014 12:29,38.78
30/10/2014 13:59,38.967
30/10/2014 15:29,38.967
30/10/2014 16:59,38.904
30/10/2014 18:29,38.904
30/10/2014 19:59,39.465
30/10/2014 21:29,39.527
30/10/2014 22:59,40.088
31/10/2014 00:29,40.088
31/10/2014 01:59,40.524
31/10/2014 03:29,40.649
31/10/2014 04:59,40.898
31/10/2014 06:29,40.15
31/10/2014 07:59,39.652
31/10/2014 09:29,39.839
31/10/2014 10:59,39.839
31/10/2014 12:29,40.026
31/10/2014 13:59,39.777
31/10/2014 15:29,39.527
31/10/2014 16:59,39.527
31/10/2014 18:29,39.278
31/10/2014 19:59,39.465
31/10/2014 21:29,39.216
31/10/2014 22:59,39.34
01/11/2014 00:29,39.403
01/11/2014 01:59,39.59
01/11/2014 03:29,40.026
01/11/2014 04:59,39.777
01/11/2014 06:29,39.403
01/11/2014 07:59,39.527
01/11/2014 09:29,39.652
01/11/2014 10:59,39.403
01/11/2014 12:29,39.59
01/11/2014 13:59,38.967
01/11/2014 15:29,39.403
01/11/2014 16:59,38.904
01/11/2014 18:29,38.717
01/11/2014 19:59,39.091
01/11/2014 21:29,39.153
01/11/2014 22:59,39.216
02/11/2014 00:29,39.403
02/11/2014 01:59,39.34
02/11/2014 03:29,39.34
02/11/2014 04:59,39.465
02/11/2014 06:29,39.403
02/11/2014 07:59,39.216
02/11/2014 09:29,39.34
02/11/2014 10:59,39.465
02/11/2014 12:29,39.34
02/11/2014 13:59,39.216
02/11/2014 15:29,39.091
02/11/2014 16:59,39.029
02/11/2014 18:29,39.029
02/11/2014 19:59,39.091
02/11/2014 21:29,38.967
02/11/2014 22:59,39.029
03/11/2014 00:29,39.029
03/11/2014 01:59,39.278
03/11/2014 03:29,39.652
03/11/2014 04:59,39.527
03/11/2014 06:29,39.465
03/11/2014 07:59,39.652
03/11/2014 09:29,39.465
03/11/2014 10:59,39.465
03/11/2014 12:29,39.403
03/11/2014 13:59,39.652
03/11/2014 15:29,39.403
03/11/2014 16:59,39.216
03/11/2014 18:29,39.34
03/11/2014 19:59,39.714
03/11/2014 21:29,39.403
03/11/2014 22:59,39.527
04/11/2014 00:29,39.527
04/11/2014 01:59,39.465
04/11/2014 03:29,39.652
04/11/2014 04:59,39.59
04/11/2014 06:29,39.403
04/11/2014 07:59,39.216
04/11/2014 09:29,39.34
04/11/2014 10:59,39.153
04/11/2014 12:29,38.842
04/11/2014 13:59,39.029
04/11/2014 15:29,39.153
04/11/2014 16:59,39.278
04/11/2014 18:29,39.278
04/11/2014 19:59,39.59
04/11/2014 21:29,39.714
04/11/2014 22:59,39.465
05/11/2014 00:29,39.465
05/11/2014 01:59,39.777
05/11/2014 03:29,39.964
05/11/2014 04:59,40.213
05/11/2014 06:29,39.652
05/11/2014 07:59,39.153
05/11/2014 09:29,39.34
05/11/2014 10:59,39.465
05/11/2014 12:29,39.153
05/11/2014 13:59,39.34
05/11/2014 15:29,39.34
05/11/2014 16:59,39.153
05/11/2014 18:29,39.029
05/11/2014 19:59,39.59
05/11/2014 21:29,39.465
05/11/2014 22:59,39.901
06/11/2014 00:29,39.777
